stop_depart_parent_id,stop_arrivee_parent_id,stop_depart_name,stop_arrivee_name,lat_depart_parent,lon_depart_parent,lat_arrivee_parent,lon_arrivee_parent,geometry,troncon_unique_id
S5628,S5477,Ronceray,Georges Brassens,43.59384411,3.860329205,43.59578297,3.862446515,"LINESTRING (3.860329205 43.59384411, 3.862446515 43.59578297)",TU000158
S5477,S5487,Georges Brassens,Guillaume Janvier,43.59578297,3.862446515,43.598040665,3.864900295,"LINESTRING (3.862446515 43.59578297, 3.864900295 43.598040665)",TU000159
S5440,S5652,Doria,Sainte-Thérèse,43.61261756,3.86784935666667,43.614197345,3.865369695,"LINESTRING (3.86784935666667 43.61261756, 3.865369695 43.614197345)",TU000160
S5652,S5422,Sainte-Thérèse,Collège Camille Claudel,43.614197345,3.865369695,43.616432805,3.86207633,"LINESTRING (3.865369695 43.614197345, 3.86207633 43.616432805)",TU000161
S5422,S5511,Collège Camille Claudel,La Gaillarde,43.616432805,3.86207633,43.6162808,3.858187035,"LINESTRING (3.86207633 43.616432805, 3.858187035 43.6162808)",TU000162
S5511,S5597,La Gaillarde,Pierre Viala,43.6162808,3.858187035,43.617010685,3.85454391,"LINESTRING (3.858187035 43.6162808, 3.85454391 43.617010685)",TU000163
S5597,S5534,Pierre Viala,Louis Ravaz,43.617010685,3.85454391,43.61987619,3.85181424,"LINESTRING (3.85454391 43.617010685, 3.85181424 43.61987619)",TU000164
S5534,S5518,Louis Ravaz,Las Rébès,43.61987619,3.85181424,43.6207801,3.84921177,"LINESTRING (3.85181424 43.61987619, 3.84921177 43.6207801)",TU000165
S5518,S5404,Las Rébès,Cévennes,43.6207801,3.84921177,43.622066595,3.846245,"LINESTRING (3.84921177 43.6207801, 3.846245 43.622066595)",TU000166
S5404,S5650,Cévennes,Sainte-Geneviève,43.622066595,3.846245,43.623240985,3.84422182,"LINESTRING (3.846245 43.622066595, 3.84422182 43.623240985)",TU000167
S5650,S5371,Sainte-Geneviève,Alco,43.623240985,3.84422182,43.625723385,3.83993123,"LINESTRING (3.84422182 43.623240985, 3.83993123 43.625723385)",TU000168
S5371,S5409,Alco,Château d'Ô,43.625723385,3.83993123,43.631475258,3.842887188,"LINESTRING (3.83993123 43.625723385, 3.842887188 43.631475258)",TU000169
S5409,S5647,Château d'Ô,Saint-Priest,43.631475258,3.842887188,43.634818815,3.843642525,"LINESTRING (3.842887188 43.631475258, 3.843642525 43.634818815)",TU000170
S5647,S5571,Saint-Priest,Occitanie,43.634818815,3.843642525,43.6346144,3.84841683166667,"LINESTRING (3.843642525 43.634818815, 3.84841683166667 43.6346144)",TU000171
S5571,S5374,Occitanie,Ambroise Paré,43.6346144,3.84841683166667,43.63804826,3.84768255,"LINESTRING (3.84841683166667 43.6346144, 3.84768255 43.63804826)",TU000172
S5374,S5632,Ambroise Paré,Route de Ganges,43.63804826,3.84768255,43.642919055,3.845224225,"LINESTRING (3.84768255 43.63804826, 3.845224225 43.642919055)",TU000173
S5632,S5377,Route de Ganges,Antennes,43.642919055,3.845224225,43.644728835,3.84211528,"LINESTRING (3.845224225 43.642919055, 3.84211528 43.644728835)",TU000174
S5377,S5667,Antennes,Val d'Aurelle,43.644728835,3.84211528,43.642756905,3.83618943,"LINESTRING (3.84211528 43.644728835, 3.83618943 43.642756905)",TU000175
S5667,S5381,Val d'Aurelle,Apothicaires,43.642756905,3.83618943,43.641653505,3.835046355,"LINESTRING (3.83618943 43.642756905, 3.835046355 43.641653505)",TU000176
S5381,S5619,Apothicaires,Puech Villa,43.641653505,3.835046355,43.639904465,3.829553955,"LINESTRING (3.835046355 43.641653505, 3.829553955 43.639904465)",TU000177
S5619,S5453,Puech Villa,Euromédecine,43.639904465,3.829553955,43.63905096,3.828146522,"LINESTRING (3.829553955 43.639904465, 3.828146522 43.63905096)",TU000178
S5453,S5382,Euromédecine,Appel du 18 Juin,43.63905096,3.828146522,43.6367686,3.83041886,"LINESTRING (3.828146522 43.63905096, 3.83041886 43.6367686)",TU000179
S5382,S5619,Appel du 18 Juin,Puech Villa,43.6367686,3.83041886,43.639904465,3.829553955,"LINESTRING (3.83041886 43.6367686, 3.829553955 43.639904465)",TU000180
S5632,S5571,Route de Ganges,Occitanie,43.642919055,3.845224225,43.6346144,3.84841683166667,"LINESTRING (3.845224225 43.642919055, 3.84841683166667 43.6346144)",TU000181
S5504,S5371,Jean Bart,Alco,43.62558389,3.83767525,43.625723385,3.83993123,"LINESTRING (3.83767525 43.62558389, 3.83993123 43.625723385)",TU000182
S5652,S5576,Sainte-Thérèse,Paladilhe,43.614197345,3.865369695,43.61219869,3.86685039,"LINESTRING (3.865369695 43.614197345, 3.86685039 43.61219869)",TU000183
S5580,S5516,Parc de la Lironde,Lagoya,43.607950215,3.90675267,43.612159575,3.905983735,"LINESTRING (3.90675267 43.607950215, 3.905983735 43.612159575)",TU000184
S5516,S5600,Lagoya,Pinville,43.612159575,3.905983735,43.61397539,3.905371665,"LINESTRING (3.905983735 43.612159575, 3.905371665 43.61397539)",TU000185
S5600,S5482,Pinville,Goélands,43.61397539,3.905371665,43.61637065,3.903234965,"LINESTRING (3.905371665 43.61397539, 3.903234965 43.61637065)",TU000186
S5482,S5656,Goélands,Semard,43.61637065,3.903234965,43.6194078775,3.9037915875,"LINESTRING (3.903234965 43.61637065, 3.9037915875 43.6194078775)",TU000187
S5595,S5584,Pierre Laroque,Pastourelles,43.621339895,3.90431174,43.621848395,3.900854595,"LINESTRING (3.90431174 43.621339895, 3.900854595 43.621848395)",TU000188
S5959,S5653,Jules Isaac,Salaison,43.62214345,3.89816498,43.62385233,3.89873146,"LINESTRING (3.89816498 43.62214345, 3.89873146 43.62385233)",TU000189
S5653,S5190,Salaison,La Pompignane (Les Lacs),43.62385233,3.89873146,43.62523849,3.900167805,"LINESTRING (3.89873146 43.62385233, 3.900167805 43.62523849)",TU000190
S5190,S5177,La Pompignane (Les Lacs),Charles de Gaulle,43.62523849,3.900167805,43.62817536375,3.8974032625,"LINESTRING (3.900167805 43.62523849, 3.8974032625 43.62817536375)",TU000191
S5177,S5177,Charles de Gaulle,Charles de Gaulle,43.62817536375,3.8974032625,43.62817536375,3.8974032625,"LINESTRING (3.8974032625 43.62817536375, 3.8974032625 43.62817536375)",TU000192
S5177,S5642,Charles de Gaulle,Saint-Lazare,43.62817536375,3.8974032625,43.6269325875,3.88880371,"LINESTRING (3.8974032625 43.62817536375, 3.88880371 43.6269325875)",TU000193
S5642,S5558,Saint-Lazare,Maurice Chevalier,43.6269325875,3.88880371,43.62841497,3.887457885,"LINESTRING (3.88880371 43.6269325875, 3.887457885 43.62841497)",TU000194
S5558,S5630,Maurice Chevalier,Roqueturière,43.62841497,3.887457885,43.630111585,3.885746505,"LINESTRING (3.887457885 43.62841497, 3.885746505 43.630111585)",TU000195
S5630,S5390,Roqueturière,Bengalis,43.630111585,3.885746505,43.628635425,3.883045595,"LINESTRING (3.885746505 43.630111585, 3.883045595 43.628635425)",TU000196
S5390,S5368,Bengalis,Aiguelongue,43.628635425,3.883045595,43.6264142775,3.8826203625,"LINESTRING (3.883045595 43.628635425, 3.8826203625 43.6264142775)",TU000197
S5368,S5664,Aiguelongue,Tourterelles,43.6264142775,3.8826203625,43.625786785,3.878556595,"LINESTRING (3.8826203625 43.6264142775, 3.878556595 43.625786785)",TU000198
S5664,S5649,Tourterelles,Sainte-Catherine,43.625786785,3.878556595,43.626333525,3.876461315,"LINESTRING (3.878556595 43.625786785, 3.876461315 43.626333525)",TU000199
S5649,S5543,Sainte-Catherine,Major Flandre,43.626333525,3.876461315,43.626952605,3.87338408,"LINESTRING (3.876461315 43.626333525, 3.87338408 43.626952605)",TU000200
S5543,S5492,Major Flandre,Henri Dunant,43.626952605,3.87338408,43.626838505,3.869068085,"LINESTRING (3.87338408 43.626952605, 3.869068085 43.626838505)",TU000201
S5456,S5675,Fac de Pharmacie,Voie Domitienne,43.624126705,3.86248603,43.622448355,3.86005905,"LINESTRING (3.86248603 43.624126705, 3.86005905 43.622448355)",TU000202
S5675,S5413,Voie Domitienne,Cinsaults,43.622448355,3.86005905,43.62056808,3.856964825,"LINESTRING (3.86005905 43.622448355, 3.856964825 43.62056808)",TU000203
S5413,S5493,Cinsaults,Henri Marès,43.62056808,3.856964825,43.62014547,3.854088945,"LINESTRING (3.856964825 43.62056808, 3.854088945 43.62014547)",TU000204
S5493,S5534,Henri Marès,Louis Ravaz,43.62014547,3.854088945,43.61987619,3.85181424,"LINESTRING (3.854088945 43.62014547, 3.85181424 43.61987619)",TU000205
S5534,S5626,Louis Ravaz,Rièges,43.61987619,3.85181424,43.61965914,3.849336755,"LINESTRING (3.85181424 43.61987619, 3.849336755 43.61965914)",TU000206
S5626,S5505,Rièges,Jean Calvin,43.61965914,3.849336755,43.618623525,3.845925085,"LINESTRING (3.849336755 43.61965914, 3.845925085 43.618623525)",TU000207
S5505,S5389,Jean Calvin,Belvédère,43.618623525,3.845925085,43.617129325,3.842513825,"LINESTRING (3.845925085 43.618623525, 3.842513825 43.617129325)",TU000208
S5662,S5540,Tonnelles,Lycée Jules Ferry,43.6136009216667,3.83884714833333,43.608687295,3.840955145,"LINESTRING (3.83884714833333 43.6136009216667, 3.840955145 43.608687295)",TU000209
S5658,S5573,Sophie Germain,Ormeaux,43.60505589,3.83542253,43.60252455,3.833531505,"LINESTRING (3.83542253 43.60505589, 3.833531505 43.60252455)",TU000210
S5573,S5529,Ormeaux,Les Bouisses,43.60252455,3.833531505,43.5986651566667,3.83536415333333,"LINESTRING (3.833531505 43.60252455, 3.83536415333333 43.5986651566667)",TU000211
S5586,S5424,Paul Fajon,Collège Marcel Pagnol,43.596375575,3.83711203,43.596258555,3.84649082,"LINESTRING (3.83711203 43.596375575, 3.84649082 43.596258555)",TU000212
S5424,S5921,Collège Marcel Pagnol,Bugarel,43.596258555,3.84649082,43.592388475,3.852925135,"LINESTRING (3.84649082 43.596258555, 3.852925135 43.592388475)",TU000213
S5522,S5552,Le Grand M,Mas de Bagnères,43.5909052933333,3.85484196,43.587421635,3.858377095,"LINESTRING (3.85484196 43.5909052933333, 3.858377095 43.587421635)",TU000214
S5552,S5633,Mas de Bagnères,Sabines,43.587421635,3.858377095,43.583822352,3.860158464,"LINESTRING (3.858377095 43.587421635, 3.860158464 43.583822352)",TU000215
S5559,S5964,Millénaire,Odysseum,43.6031326475,3.910093335,43.60506758,3.91673114,"LINESTRING (3.910093335 43.6031326475, 3.91673114 43.60506758)",TU000216
S5465,S5491,Frédéric Bazille,Hélios,43.60271354,3.88053167,43.60099589,3.88560649,"LINESTRING (3.88053167 43.60271354, 3.88560649 43.60099589)",TU000217
S5491,S5657,Hélios,Soleiado,43.60099589,3.88560649,43.60050774,3.88673748,"LINESTRING (3.88560649 43.60099589, 3.88673748 43.60050774)",TU000218
S5657,S5405,Soleiado,Chambéry,43.60050774,3.88673748,43.59910248,3.889445435,"LINESTRING (3.88673748 43.60050774, 3.889445435 43.59910248)",TU000219
S5405,S5423,Chambéry,Collège des Aiguerelles,43.59910248,3.889445435,43.597575135,3.892199415,"LINESTRING (3.889445435 43.59910248, 3.892199415 43.597575135)",TU000220
S5423,S5507,Collège des Aiguerelles,Jean Mirailhet / Tourmalines,43.597575135,3.892199415,43.595319745,3.891191785,"LINESTRING (3.892199415 43.597575135, 3.891191785 43.595319745)",TU000221
S5507,S5470,Jean Mirailhet / Tourmalines,Garcia Lorca,43.595319745,3.891191785,43.59120512625,3.89046299125,"LINESTRING (3.891191785 43.595319745, 3.89046299125 43.59120512625)",TU000222
S5470,S5546,Garcia Lorca,Maréchal Leclerc,43.59120512625,3.89046299125,43.594318885,3.88513482,"LINESTRING (3.89046299125 43.59120512625, 3.88513482 43.594318885)",TU000223
S5546,S5926,Maréchal Leclerc,Centrayrargues,43.594318885,3.88513482,43.59660454,3.88088611,"LINESTRING (3.88513482 43.594318885, 3.88088611 43.59660454)",TU000224
S5402,S5438,Centrayrargues,Descartes,43.59686638,3.8808066,43.59667439,3.88354737,"LINESTRING (3.8808066 43.59686638, 3.88354737 43.59667439)",TU000225
S5438,S5621,Descartes,Razeteurs,43.59667439,3.88354737,43.59557912,3.88407432,"LINESTRING (3.88354737 43.59667439, 3.88407432 43.59557912)",TU000226
S5621,S5546,Razeteurs,Maréchal Leclerc,43.59557912,3.88407432,43.594318885,3.88513482,"LINESTRING (3.88407432 43.59557912, 3.88513482 43.594318885)",TU000227
S5657,S5416,Soleiado,Cité Mion,43.60050774,3.88673748,43.600936575,3.884726605,"LINESTRING (3.88673748 43.60050774, 3.884726605 43.600936575)",TU000228
S5665,S5451,Universités Sciences et Lettres,Eugène Bataillon,43.629406725,3.86131316166667,43.631604815,3.860668445,"LINESTRING (3.86131316166667 43.629406725, 3.860668445 43.631604815)",TU000229
S5451,S5475,Eugène Bataillon,Gascogne,43.631604815,3.860668445,43.63436554,3.85996855,"LINESTRING (3.860668445 43.631604815, 3.85996855 43.63436554)",TU000230
S5475,S5903,Gascogne,Paul Parguel,43.63436554,3.85996855,43.63664447,3.85996746,"LINESTRING (3.85996855 43.63436554, 3.85996746 43.63664447)",TU000231
S5903,S5442,Paul Parguel,École d'Architecture,43.63664447,3.85996746,43.637812925,3.85870513,"LINESTRING (3.85996746 43.63664447, 3.85870513 43.637812925)",TU000232
S5442,S5557,École d'Architecture,Maurice Chauvet,43.637812925,3.85870513,43.638574005,3.856683015,"LINESTRING (3.85870513 43.637812925, 3.856683015 43.638574005)",TU000233
S5557,S5591,Maurice Chauvet,Pic Saint-Loup,43.638574005,3.856683015,43.63915378,3.8544456,"LINESTRING (3.856683015 43.638574005, 3.8544456 43.63915378)",TU000234
S5591,S5611,Pic Saint-Loup,Plan des 4 Seigneurs,43.63915378,3.8544456,43.640827535,3.8578509,"LINESTRING (3.8544456 43.63915378, 3.8578509 43.640827535)",TU000235
S5611,S5497,Plan des 4 Seigneurs,Hortus,43.640827535,3.8578509,43.643099095,3.85997256,"LINESTRING (3.8578509 43.640827535, 3.85997256 43.643099095)",TU000236
S5497,S5537,Hortus,Lycée Frédéric Bazille,43.643099095,3.85997256,43.6452835233333,3.86232108333333,"LINESTRING (3.85997256 43.643099095, 3.86232108333333 43.6452835233333)",TU000237
S5537,S5397,Lycée Frédéric Bazille,Campus Agropolis,43.6452835233333,3.86232108333333,43.6446802,3.86896928,"LINESTRING (3.86232108333333 43.6452835233333, 3.86896928 43.6446802)",TU000238
S5397,S5681,Campus Agropolis,Zoo,43.6446802,3.86896928,43.639937545,3.87312703,"LINESTRING (3.86896928 43.6446802, 3.87312703 43.639937545)",TU000239
S5681,S5520,Zoo,Lavalette,43.639937545,3.87312703,43.637735195,3.869311025,"LINESTRING (3.87312703 43.639937545, 3.869311025 43.637735195)",TU000240
S5520,S5670,Lavalette,Vert-Bois,43.637735195,3.869311025,43.6348552,3.86795266,"LINESTRING (3.869311025 43.637735195, 3.86795266 43.6348552)",TU000241
S5670,S5902,Vert-Bois,École de Chimie,43.6348552,3.86795266,43.634301445,3.865152915,"LINESTRING (3.86795266 43.6348552, 3.865152915 43.634301445)",TU000242
S5902,S5903,École de Chimie,Paul Parguel,43.634301445,3.865152915,43.63664447,3.85996746,"LINESTRING (3.865152915 43.634301445, 3.85996746 43.63664447)",TU000243
S5397,S5367,Campus Agropolis,Agropolis,43.6446802,3.86896928,43.64674464,3.8685625,"LINESTRING (3.86896928 43.6446802, 3.8685625 43.64674464)",TU000244
S5367,S5673,Agropolis,Vincent Auriol,43.64674464,3.8685625,43.64776173,3.8640215,"LINESTRING (3.8685625 43.64674464, 3.8640215 43.64776173)",TU000245
S5673,S5537,Vincent Auriol,Lycée Frédéric Bazille,43.64776173,3.8640215,43.6452835233333,3.86232108333333,"LINESTRING (3.8640215 43.64776173, 3.86232108333333 43.6452835233333)",TU000246
S5633,S5906,Sabines,Étienne Méhul,43.583822352,3.860158464,43.578644675,3.859886905,"LINESTRING (3.860158464 43.583822352, 3.859886905 43.578644675)",TU000247
S5906,S5908,Étienne Méhul,Raymond Recouly,43.578644675,3.859886905,43.57583367,3.860016005,"LINESTRING (3.859886905 43.578644675, 3.860016005 43.57583367)",TU000248
S5908,S5939,Raymond Recouly,Georges Onslow,43.57583367,3.860016005,43.572639925,3.861470195,"LINESTRING (3.860016005 43.57583367, 3.861470195 43.572639925)",TU000249
S5939,S5940,Georges Onslow,Pont de Guerre,43.572639925,3.861470195,43.57394239,3.867266665,"LINESTRING (3.861470195 43.572639925, 3.867266665 43.57394239)",TU000250
S5940,S5450,Pont de Guerre,Ettore Bugatti,43.57394239,3.867266665,43.577878025,3.86865803,"LINESTRING (3.867266665 43.57394239, 3.86865803 43.577878025)",TU000251
S5450,S5661,Ettore Bugatti,TaM,43.577878025,3.86865803,43.581424975,3.87019992,"LINESTRING (3.86865803 43.577878025, 3.87019992 43.581424975)",TU000252
S5661,S5437,TaM,Demeter,43.581424975,3.87019992,43.58327517,3.8722158,"LINESTRING (3.87019992 43.581424975, 3.8722158 43.58327517)",TU000253
S5437,S5399,Demeter,Castelle,43.58327517,3.8722158,43.586630385,3.8720648,"LINESTRING (3.8722158 43.58327517, 3.8720648 43.586630385)",TU000254
S5399,S5583,Castelle,Passerines,43.586630385,3.8720648,43.58854003,3.872425295,"LINESTRING (3.8720648 43.586630385, 3.872425295 43.58854003)",TU000255
S5583,S5530,Passerines,Les Pins,43.58854003,3.872425295,43.590804915,3.87340758,"LINESTRING (3.872425295 43.58854003, 3.87340758 43.590804915)",TU000256
S5530,S5635,Les Pins,Saint-Cléophas,43.590804915,3.87340758,43.5949304025,3.8758284025,"LINESTRING (3.87340758 43.590804915, 3.8758284025 43.5949304025)",TU000257
S5594,S5553,Pierre de Coubertin,Mas de Bellevue,43.637806405,3.814738435,43.63681437,3.81266425,"LINESTRING (3.814738435 43.637806405, 3.81266425 43.63681437)",TU000258
S5553,S5427,Mas de Bellevue,Comté de Nice,43.63681437,3.81266425,43.63877674,3.811483355,"LINESTRING (3.81266425 43.63681437, 3.811483355 43.63877674)",TU000259
S5427,S5430,Comté de Nice,Corse,43.63877674,3.811483355,43.64076861,3.811435785,"LINESTRING (3.811483355 43.63877674, 3.811435785 43.64076861)",TU000260
S5430,S5502,Corse,Jacques Prévert,43.64076861,3.811435785,43.642314475,3.81410003,"LINESTRING (3.811435785 43.64076861, 3.81410003 43.642314475)",TU000261
S5502,S5949,Jacques Prévert,Collège les Garrigues,43.642314475,3.81410003,43.64308353,3.816700965,"LINESTRING (3.81410003 43.642314475, 3.816700965 43.64308353)",TU000262
S5949,S5608,Collège les Garrigues,Place d'Italie,43.64308353,3.816700965,43.64184266,3.81836469,"LINESTRING (3.816700965 43.64308353, 3.81836469 43.64184266)",TU000263
S5608,S5398,Place d'Italie,Carriéra,43.64184266,3.81836469,43.640816765,3.81909935,"LINESTRING (3.81836469 43.64184266, 3.81909935 43.640816765)",TU000264
S5398,S5592,Carriéra,Pierre Cardenal,43.640816765,3.81909935,43.63836513,3.818911915,"LINESTRING (3.81909935 43.640816765, 3.818911915 43.63836513)",TU000265
S5592,S5428,Pierre Cardenal,Comté de Toulouse,43.63836513,3.818911915,43.636906435,3.819084465,"LINESTRING (3.818911915 43.63836513, 3.819084465 43.636906435)",TU000266
S5428,S5620,Comté de Toulouse,Raimbaud d'Orange,43.636906435,3.819084465,43.63746292,3.821116505,"LINESTRING (3.819084465 43.636906435, 3.821116505 43.63746292)",TU000267
S5620,S5490,Raimbaud d'Orange,Hauts de Massane,43.63746292,3.821116505,43.63625433,3.82271583,"LINESTRING (3.821116505 43.63746292, 3.82271583 43.63625433)",TU000268
S5490,S5476,Hauts de Massane,Gémeaux,43.63625433,3.82271583,43.63304272,3.822554895,"LINESTRING (3.82271583 43.63625433, 3.822554895 43.63304272)",TU000269
S5476,S5950,Gémeaux,Uppsala,43.63304272,3.822554895,43.629740695,3.822431845,"LINESTRING (3.822554895 43.63304272, 3.822431845 43.629740695)",TU000270
S5950,S5574,Uppsala,Oxford,43.629740695,3.822431845,43.627714855,3.822007865,"LINESTRING (3.822431845 43.629740695, 3.822007865 43.627714855)",TU000271
S5574,S5541,Oxford,Lycée Léonard de Vinci - Pierresvives,43.627714855,3.822007865,43.625966,3.823998125,"LINESTRING (3.822007865 43.627714855, 3.823998125 43.625966)",TU000272
S5541,S5498,Lycée Léonard de Vinci - Pierresvives,Hôtel du Département,43.625966,3.823998125,43.62187434,3.83501314,"LINESTRING (3.823998125 43.625966, 3.83501314 43.62187434)",TU000273
S5498,S5581,Hôtel du Département,Parc Malbosc,43.62187434,3.83501314,43.62340226,3.83097263,"LINESTRING (3.83501314 43.62187434, 3.83097263 43.62340226)",TU000274
S5581,S5541,Parc Malbosc,Lycée Léonard de Vinci - Pierresvives,43.62340226,3.83097263,43.625966,3.823998125,"LINESTRING (3.83097263 43.62340226, 3.823998125 43.625966)",TU000275
S5484,S5411,Grammont,Cimetière Saint-Étienne,43.61414078,3.93065442,43.61493063,3.93561341,"LINESTRING (3.93065442 43.61414078, 3.93561341 43.61493063)",TU000276
S5411,S5680,Cimetière Saint-Étienne,Zénith,43.61493063,3.93561341,43.612162405,3.93100132,"LINESTRING (3.93561341 43.61493063, 3.93100132 43.612162405)",TU000277
S5680,S5480,Zénith,Georges Méliès,43.612162405,3.93100132,43.606735235,3.922870225,"LINESTRING (3.93100132 43.612162405, 3.922870225 43.606735235)",TU000278
S5480,S5572,Georges Méliès,Odysseum,43.606735235,3.922870225,43.6042340125,3.9199430925,"LINESTRING (3.922870225 43.606735235, 3.9199430925 43.6042340125)",TU000279
S5605,S5480,Place de France,Georges Méliès,43.603759528,3.915564274,43.606735235,3.922870225,"LINESTRING (3.915564274 43.603759528, 3.922870225 43.606735235)",TU000280
S5196,S5173,Notre-Dame de Sablassou,Castelnau Zone d'Activités,43.6341134433333,3.92248383166667,43.636282425,3.9267113,"LINESTRING (3.92248383166667 43.6341134433333, 3.9267113 43.636282425)",TU000281
S5173,S5252,Castelnau Zone d'Activités,Pointes,43.636282425,3.9267113,43.638989745,3.933947665,"LINESTRING (3.9267113 43.636282425, 3.933947665 43.638989745)",TU000282
S5252,S5254,Pointes,Route de Nîmes,43.638989745,3.933947665,43.641694925,3.942509235,"LINESTRING (3.933947665 43.638989745, 3.942509235 43.641694925)",TU000283
S5254,S5782,Route de Nîmes,Châtaigniers,43.641694925,3.942509235,43.649267085,3.95652065,"LINESTRING (3.942509235 43.641694925, 3.95652065 43.649267085)",TU000284
S5782,S5891,Châtaigniers,Jean-Marcel Castet,43.649267085,3.95652065,43.6530550066667,3.96151477333333,"LINESTRING (3.95652065 43.649267085, 3.96151477333333 43.6530550066667)",TU000285
S5891,S5787,Jean-Marcel Castet,La Fontaine,43.6530550066667,3.96151477333333,43.657698675,3.962895555,"LINESTRING (3.96151477333333 43.6530550066667, 3.962895555 43.657698675)",TU000286
S5787,S5210,La Fontaine,Centre,43.657698675,3.962895555,43.675185765,3.98305753,"LINESTRING (3.962895555 43.657698675, 3.98305753 43.675185765)",TU000287
S5210,S5209,Centre,Aqueduc,43.675185765,3.98305753,43.679229375,3.986147195,"LINESTRING (3.98305753 43.675185765, 3.986147195 43.679229375)",TU000288
S5209,S5211,Aqueduc,Collège Les Pins,43.679229375,3.986147195,43.68419849,3.99073834,"LINESTRING (3.986147195 43.679229375, 3.99073834 43.68419849)",TU000289
S5286,S5292,Collège Pierre Mendès France,Jean Joubert,43.667421055,3.91276689,43.66723733,3.915505,"LINESTRING (3.91276689 43.667421055, 3.915505 43.66723733)",TU000290
S5292,S5293,Jean Joubert,La Draye,43.66723733,3.915505,43.666014905,3.9197995,"LINESTRING (3.915505 43.66723733, 3.9197995 43.666014905)",TU000291
S5293,S5298,La Draye,Le Pontil,43.666014905,3.9197995,43.662219145,3.924536165,"LINESTRING (3.9197995 43.666014905, 3.924536165 43.662219145)",TU000292
S5298,S5294,Le Pontil,Lou Pradet,43.662219145,3.924536165,43.66212525,3.921741075,"LINESTRING (3.924536165 43.662219145, 3.921741075 43.66212525)",TU000293
S5294,S5290,Lou Pradet,Hélios,43.66212525,3.921741075,43.66126239,3.918961825,"LINESTRING (3.921741075 43.66212525, 3.918961825 43.66126239)",TU000294
S5290,S5303,Hélios,Tournesol,43.66126239,3.918961825,43.660333795,3.915753625,"LINESTRING (3.918961825 43.66126239, 3.915753625 43.660333795)",TU000295
S5303,S5285,Tournesol,Coeur de Ville,43.660333795,3.915753625,43.65953554,3.91377504,"LINESTRING (3.915753625 43.660333795, 3.91377504 43.65953554)",TU000296
S5285,S5295,Coeur de Ville,Lucien Lambert,43.65953554,3.91377504,43.65695378,3.912341645,"LINESTRING (3.91377504 43.65953554, 3.912341645 43.65695378)",TU000297
S5295,S5291,Lucien Lambert,Jacou,43.65695378,3.912341645,43.65462876,3.91282845333333,"LINESTRING (3.912341645 43.65695378, 3.91282845333333 43.65462876)",TU000298
S5295,S5280,Lucien Lambert,Bibliothèque,43.65695378,3.912341645,43.65904865,3.911093095,"LINESTRING (3.912341645 43.65695378, 3.911093095 43.65904865)",TU000299
S5280,S5283,Bibliothèque,Cimetière Jacou,43.65904865,3.911093095,43.659374875,3.9081302,"LINESTRING (3.911093095 43.65904865, 3.9081302 43.659374875)",TU000300
S5283,S5287,Cimetière Jacou,De Bocaud,43.659374875,3.9081302,43.659657485,3.904138305,"LINESTRING (3.9081302 43.659374875, 3.904138305 43.659657485)",TU000301
S5287,S5212,De Bocaud,Cap Alpha,43.659657485,3.904138305,43.65984784,3.90050707333333,"LINESTRING (3.904138305 43.659657485, 3.90050707333333 43.65984784)",TU000302
S5212,S5216,Cap Alpha,La Croisée,43.65984784,3.90050707333333,43.66005696,3.89826736,"LINESTRING (3.90050707333333 43.65984784, 3.89826736 43.66005696)",TU000303
S5216,S5219,La Croisée,Moulières,43.66005696,3.89826736,43.66008945,3.89476386,"LINESTRING (3.89826736 43.66005696, 3.89476386 43.66008945)",TU000304
S5219,S5220,Moulières,Olivette,43.66008945,3.89476386,43.65850535,3.88925988,"LINESTRING (3.89476386 43.66008945, 3.88925988 43.65850535)",TU000305
S5220,S5217,Olivette,Leenhardt,43.65850535,3.88925988,43.65671581,3.88490219,"LINESTRING (3.88925988 43.65850535, 3.88490219 43.65671581)",TU000306
S5217,S5218,Leenhardt,Médiathèque Albert Camus,43.65671581,3.88490219,43.65556975,3.88142892,"LINESTRING (3.88490219 43.65671581, 3.88142892 43.65556975)",TU000307
S5218,S5221,Médiathèque Albert Camus,Pigeonniers,43.65556975,3.88142892,43.65379318,3.882761385,"LINESTRING (3.88142892 43.65556975, 3.882761385 43.65379318)",TU000308
S5221,S5673,Pigeonniers,Vincent Auriol,43.65379318,3.882761385,43.64776173,3.8640215,"LINESTRING (3.882761385 43.65379318, 3.8640215 43.64776173)",TU000309
S5670,S5421,Vert-Bois,CNRS,43.6348552,3.86795266,43.63884137,3.86546632,"LINESTRING (3.86795266 43.6348552, 3.86546632 43.63884137)",TU000310
S5421,S5562,CNRS,Montmaur,43.63884137,3.86546632,43.64092704,3.86355395,"LINESTRING (3.86546632 43.63884137, 3.86355395 43.64092704)",TU000311
S5562,S5537,Montmaur,Lycée Frédéric Bazille,43.64092704,3.86355395,43.6452835233333,3.86232108333333,"LINESTRING (3.86355395 43.64092704, 3.86232108333333 43.6452835233333)",TU000312
S5537,S5919,Lycée Frédéric Bazille,Vincent Auriol,43.6452835233333,3.86232108333333,43.64837411,3.86458262,"LINESTRING (3.86232108333333 43.6452835233333, 3.86458262 43.64837411)",TU000313
S5919,S5948,Vincent Auriol,Fesquet,43.64837411,3.86458262,43.65314463,3.88127662,"LINESTRING (3.86458262 43.64837411, 3.88127662 43.65314463)",TU000314
